城市,房屋面积,楼层,月租
上海,72.76,3,5589
上海,74.41,3,5500
上海,54.14,3,3400
上海,721.77,1,90000
上海,56.26,3,6000
上海,25,2,4287
上海,30,2,5444
上海,26,2,4587
上海,89.06,3,11100
上海,245,1,20900
上海,119.68,3,11000
上海,25,2,5137
上海,84,3,9200
上海,30,2,4400
上海,98.5,2,12600
上海,25,2,5264
上海,25,2,4587
上海,74,3,12500
上海,25,2,4677
上海,23,2,4587
上海,116.33,1,7500
上海,32,2,5490
上海,69.03,2,4000
上海,35,2,6470
上海,36,2,6210
上海,28,2,5280
上海,50.65,2,8500
上海,120,2,5700
上海,22,2,4383
上海,70.6,1,6500
上海,42.07,3,2800
上海,70.04,3,3900
上海,71,2,3200
上海,66.21,3,7500
上海,62,3,5330
上海,95.59,3,10000
上海,57.86,2,7200
上海,140,2,13800
上海,51.43,3,6330
上海,176.69,3,18500
上海,113.1,2,12000
上海,57.15,2,6860
上海,40.56,3,4130
上海,220.7,3,16000
上海,169.32,3,11000
上海,64,2,7360
上海,86,2,4000
上海,48.49,1,6890
上海,75.58,1,7000
上海,105.48,2,7300
上海,59.96,3,4530
上海,50.44,3,4100
上海,39,3,4430
上海,76,2,5390
上海,96.85,1,7600
上海,45.65,2,4600
上海,133.7,3,11200
上海,95.59,2,1800
上海,17.4,1,5400
上海,122,3,3900
上海,40.41,3,4259
上海,45.54,3,5360
上海,34.11,3,4890
上海,25,1,4230
上海,214.52,2,33060
上海,57.13,3,3300
上海,34.16,2,3930
上海,216.13,2,43999
上海,123.19,2,5000
上海,50.5,1,4000
上海,51.68,2,8600
上海,86.89,3,1500
上海,43.39,2,4500
上海,85.65,3,2700
上海,42.03,3,6000
上海,48.82,2,6800
上海,45,1,6300
上海,31.45,2,4230
上海,315.35,1,52000
上海,139.11,2,6600
上海,54.85,1,4230
上海,107.71,3,16000
上海,32.79,2,4500
上海,46,2,4890
上海,52.11,3,4230
上海,75.14,3,6300
上海,54,2,4990
上海,314.06,1,28000
上海,52.52,1,3490
上海,203.09,1,15000
上海,130.2,2,3000
上海,46.22,3,4730
上海,34.36,1,5030
上海,64.53,2,2700
上海,40.05,2,1400
上海,30,2,5900
上海,109.14,1,13000
上海,49.7,3,5200
上海,56.67,3,2100
上海,71,3,3700
上海,30.62,3,3690
上海,60.28,3,3100
上海,45,2,4890
上海,39,1,5290
上海,75.41,3,9200
上海,51.74,3,2500
上海,45.02,1,1700
上海,86.79,1,20400
上海,41.2,3,6760
上海,93.74,3,7000
上海,114.59,1,13000
上海,43.26,2,5600
上海,86.34,2,7460
上海,72,3,6930
上海,52.66,2,4000
上海,56,1,4190
上海,138.8,1,4900
上海,108.74,1,10800
上海,56.84,1,4760
上海,104.64,3,10500
上海,48.43,2,5660
上海,65.49,3,3690
上海,58.28,3,4300
上海,138.14,2,16000
上海,34,2,3450
上海,41,2,4230
上海,83.8,3,9000
上海,51.44,1,6400
上海,41,2,3590
上海,52,2,4800
上海,89.45,3,8700
上海,35,2,3950
上海,58.45,3,5700
上海,88.91,3,4500
上海,32,2,4500
上海,72,2,2500
上海,25,2,2400
上海,109.81,2,13800
上海,55.85,3,5500
上海,52,2,2100
上海,36.9,3,6500
上海,144.56,2,21900
上海,35,2,5600
上海,35,2,5380
上海,157.85,2,18700
上海,179.25,3,17500
上海,133.86,2,14200
上海,42.12,3,3300
上海,31.7,2,3800
上海,568.55,1,28000
上海,33.82,3,4800
上海,90.21,1,9000
上海,69.58,3,9400
上海,97.09,3,10800
上海,71.64,1,16000
上海,34.52,1,3890
上海,56.95,1,3200
上海,91.8,2,6100
上海,160.12,3,17000
上海,339,1,60000
上海,288.64,1,119000
上海,129.72,3,4800
上海,80.11,3,5900
上海,88.4,2,3000
上海,34.52,1,4330
上海,96.98,2,10000
上海,110,3,6000
上海,116.61,2,11800
上海,211.54,3,17500
上海,55.69,2,5430
上海,88.62,3,5990
上海,354.07,1,15000
上海,91.24,2,11000
上海,53.46,1,5630
上海,53.74,3,7500
上海,48.61,3,9129
上海,280,1,66000
上海,44.12,2,4860
上海,265.65,1,14500
上海,113.43,1,8550
上海,99.14,1,6500
上海,109.76,2,5300
上海,55.57,1,2500
上海,48.17,1,7500
上海,40.6,3,6030
上海,81.19,2,4000
上海,64.58,2,5100
上海,33,3,5300
上海,53.27,1,2900
上海,45,3,5810
上海,96,1,19000
上海,55.18,1,9460
上海,89.75,2,3700
上海,119.93,1,7200
上海,91.39,3,3200
上海,75.87,1,5200
上海,86.63,2,9800
上海,58,2,4200
上海,29.12,3,3990
上海,92,2,4890
上海,70.26,2,5260
上海,101.54,1,9400
上海,92.95,3,9700
上海,52.3,3,5560
上海,29.87,3,4090
上海,37.05,3,4800
上海,72.39,1,3500
上海,116.38,2,2200
上海,49.5,1,4520
上海,35.39,1,5030
上海,53.69,1,6200
上海,44.34,1,6190
上海,57,2,7490
上海,35,2,2500
上海,44,2,3759.5
上海,40.35,3,5560
上海,297.93,1,13800
上海,47.46,3,6090
上海,75,2,5021
上海,86.9,3,1600
上海,75,2,5021
上海,56.33,3,5800
上海,75,2,5021
上海,57.01,1,7200
上海,28,2,2074
上海,27,2,2035
上海,56.66,3,8000
上海,111.53,2,15500
上海,40,2,4334
上海,73,1,2700
上海,43.47,3,6300
上海,63,3,4400
上海,28,2,1579
上海,69.42,2,6000
上海,67.46,2,4800
上海,75,2,5021
上海,136.3,1,6900
上海,34,2,2158
上海,54.01,1,3800
上海,34.68,3,3299
上海,48.52,3,6900
上海,146.26,1,8500
上海,39.96,3,5500
上海,96.96,1,10000
上海,45.99,2,4330
上海,49.44,2,9999
上海,75,3,4530
上海,37.23,1,3700
上海,50,3,4200
上海,34.81,1,3700
上海,60.03,3,7330
上海,56,1,5190
上海,45.06,1,5290
上海,86.98,3,5500
上海,87.63,1,6900
上海,35.35,3,5260
上海,35.18,3,4200
上海,49.91,3,5200
上海,122.58,1,7500
上海,125.53,1,9900
上海,77.66,1,4200
上海,100.58,1,3600
上海,36.97,1,4000
上海,35.7,3,4600
上海,60.06,2,4500
上海,77.49,3,8000
上海,52.27,3,7899
上海,118.57,3,30000
上海,56.43,3,4600
上海,62.09,2,5630
上海,69.52,3,7800
上海,93.63,2,7230
上海,54.79,2,5790
上海,49.33,3,5900
上海,44.49,3,6900
上海,50.55,3,5000
上海,110.8,3,28000
上海,35,3,6060
上海,53,3,3060
上海,67.32,2,8760
上海,50.05,3,5360
上海,27.23,3,3260
上海,90,3,6800
上海,65.98,2,7130
上海,57.41,2,5860
上海,98,1,4800
上海,81.28,2,3800
上海,67,3,6030
上海,87.57,3,7700
上海,94.52,1,8700
上海,90.83,2,6200
上海,78,3,6160
上海,116.41,3,9999
上海,55,3,4490
上海,63.77,3,4500
上海,59.4,1,1970
上海,54.75,1,4330
上海,84.68,3,6800
上海,86.65,1,8600
上海,48,2,5690
上海,92,2,3999
上海,227.39,1,19000
上海,64,3,4300
上海,101.46,2,9500
上海,28,2,4130
上海,58.99,2,4800
上海,85,2,3000
上海,54.16,1,5800
上海,40,2,5989.5
上海,28.89,2,3500
上海,56,1,3600
上海,20,2,3450
上海,88.3,2,4000
上海,87.05,1,2600
上海,52.86,3,3000
上海,45.53,2,3000
上海,55.6,2,5000
上海,58,1,5900
上海,115.74,2,21000
上海,52,2,4631
上海,27,2,2888
上海,51.27,2,6800
上海,92.11,2,4800
上海,38.07,2,5500
上海,31,2,4335.5
上海,24,2,3207
上海,37,2,2800
上海,30,2,2800
上海,49.88,2,5200
上海,30,2,2800
上海,75.37,3,4000
上海,254,3,20000
上海,60,1,4000
上海,71.32,2,7060
上海,90.31,1,3000
上海,87.59,2,7300
上海,52.96,2,6000
上海,66.9,3,8430
上海,79.64,1,6290
上海,40.62,2,5500
上海,37.94,1,5160
上海,46.53,3,5900
上海,67.51,2,4400
上海,92,3,4600
上海,38.23,3,3200
上海,38.52,1,4850
上海,35,1,4646
上海,56,1,3930
上海,97.23,1,4800
上海,93.97,3,5500
上海,39.2,3,5590
上海,35.91,1,5030
上海,59.19,3,4800
上海,106.05,2,5100
上海,89,2,5600
上海,108.72,2,10500
上海,52.99,3,3660
上海,74.75,3,5800
上海,69.31,2,18600
上海,22.62,3,3690
上海,89.98,2,5800
上海,45.16,3,6800
上海,56.78,2,3500
上海,61.55,3,7060
上海,48.05,2,4190
上海,32.01,2,3500
上海,70.31,2,8430
上海,22.7,3,4490
上海,48.66,2,4330
上海,52,2,2600
上海,118.62,1,5800
上海,37.6,1,4400
上海,44,1,5100
上海,63.02,3,7090
上海,54.71,3,3200
上海,59.86,2,6000
上海,60.91,3,2500
上海,106.51,3,2600
上海,33.81,1,2900
上海,170.48,2,15000
上海,16.1,3,4490
上海,49.13,3,6760
上海,254.77,1,9500
上海,60.17,3,4000
上海,74.61,2,9000
上海,74,1,11000
上海,76,3,4890
上海,78.87,3,6630
上海,40,2,4300
上海,34.58,3,4000
上海,113.69,3,14500
上海,58.31,3,3800
上海,78,1,7629
上海,131.59,1,6800
上海,36.91,1,4600
上海,30,2,1700
上海,44,2,4000
上海,140,3,6000
上海,85.78,3,5700
上海,35,2,2150
上海,36,2,3719
上海,48.12,3,4700
上海,30,2,2000
上海,127,3,8700
上海,86.6,2,9000
上海,40.25,1,5500
上海,63,2,4400
上海,76,3,7000
上海,37,2,6920
上海,37,2,6920
上海,51.3,3,8000
上海,33,2,6120
上海,33,2,6950
上海,33,2,6800
上海,37,2,7700
上海,33,2,6800
上海,37,2,6800
上海,88.21,3,4500
上海,60.42,1,6600
上海,59.41,3,4800
上海,73.64,1,11100
上海,87.23,3,7600
上海,44.07,3,3900
上海,33.46,2,4590
上海,72.35,1,7830
上海,31.7,1,4700
上海,47.67,1,2900
上海,54,3,1800
上海,33.09,2,4000
上海,56.1,2,5860
上海,90.76,2,8990
上海,74,3,6200
上海,42.16,3,5600
上海,46.94,1,6500
上海,37.29,3,4000
上海,103.65,1,9500
上海,135.47,1,14500
上海,71,1,3590
上海,51.4,1,5100
上海,55.55,2,3900
上海,71.04,1,7000
上海,39.14,2,5940
上海,46.25,1,5500
上海,40.49,3,2300
上海,50.89,3,7400
上海,39,3,5400
上海,104,1,7900
上海,43.31,1,5660
上海,78.65,2,3800
上海,184.91,3,18000
上海,99.91,2,8700
上海,42.85,2,3800
上海,30,2,4230
上海,48.73,3,6260
上海,42.23,3,5461
上海,105.69,3,17800
上海,334.34,1,30000
上海,77.48,3,3000
上海,94,1,7900
上海,305.5,1,35000
上海,72.29,2,8200
上海,52.04,3,3450
上海,105.11,3,10200
上海,67.39,3,6690
上海,44.58,2,4000
上海,66,2,6160
上海,92.26,3,4900
上海,119.32,2,6500
上海,86.74,3,2800
上海,89.15,2,3700
上海,262.42,1,22000
上海,30.33,1,5030
上海,59,2,5500
上海,71.25,3,4730
上海,36.24,1,4400
上海,65,1,5422
上海,54.99,2,6790
上海,68.97,2,5400
上海,30,3,4430
上海,97.92,2,8600
上海,47.41,3,4830
上海,92.5,1,4500
上海,43,3,4760
上海,205,3,35000
上海,54.57,2,5700
上海,58.05,2,4050
上海,41.8,2,5460
上海,35,1,4030
上海,69.48,2,11000
上海,91,2,4290
上海,147,3,20000
上海,157.89,2,19000
上海,48,3,6660
上海,132.41,1,23500
上海,63,1,2000
上海,70.89,2,4300
上海,165,2,28000
上海,52,2,4330
上海,97,2,4600
上海,44.5,2,7600
上海,60,3,3690
上海,26.29,3,3790
上海,69.38,3,2600
上海,98.99,2,4100
上海,376.21,1,22000
上海,89.73,2,7600
上海,40,3,3200
上海,155.43,2,22500
上海,61.69,3,2300
上海,92.07,2,9900
上海,80,2,4200
上海,53.16,3,6800
上海,48.72,3,4700
上海,52,1,3960
上海,105.85,2,6800
上海,34.78,2,4000
上海,46.37,3,5160
上海,55.49,1,4600
上海,35.54,2,4790
上海,35.15,1,6500
上海,37.28,3,3300
上海,70.41,3,6200
上海,73,2,9020
上海,45.17,3,4960
上海,91.13,2,4900
上海,30,1,6300
上海,331.07,1,21800
上海,50.68,1,5600
上海,91.72,3,7759
上海,70.11,1,15230
上海,147.21,3,26000
上海,90.44,2,8300
上海,97.43,2,2300
上海,60.43,3,3300
上海,69.96,3,4900
上海,34.98,3,4390
上海,57.23,3,3800
上海,41,2,4530
上海,88.53,2,7600
上海,219.8,1,51000
上海,215.44,1,17000
上海,67.33,2,4300
上海,48,1,5260
上海,44.62,1,8000
上海,65.26,1,7389
上海,92.72,2,5500
上海,34.51,3,6500
上海,98,3,5000
上海,70.63,2,7030
上海,45,1,4990
上海,44.79,2,6090
上海,36.16,3,5560
上海,74.25,3,5160
上海,98.18,3,8748
上海,42.28,2,4000
上海,35,1,5800
上海,73.6,3,5930
上海,48.81,2,11000
上海,98.81,1,5600
上海,53,3,4830
上海,48.29,3,6060
上海,77.92,3,1600
上海,32.74,1,5800
上海,128.3,3,11000
上海,31,2,5030
上海,50.54,3,5660
上海,227.25,1,12500
上海,162.74,3,11600
上海,117.54,1,11000
上海,144.33,2,8000
上海,66.28,2,6400
上海,56,1,5760
上海,155,3,18500
上海,105.92,1,19000
上海,156.58,3,8800
上海,48.93,3,3700
上海,45,1,3000
上海,32.92,3,3900
上海,56.8,1,5930
上海,48,3,3150
上海,46.05,2,3900
上海,92.21,1,9300
上海,66.14,3,5730
上海,73.39,1,3568
上海,77.65,2,4800
上海,56.23,2,4460
上海,34.47,2,3700
上海,57.01,2,4530
上海,48.71,3,4700
上海,107.7,3,9390
上海,63.9,2,6690
上海,65.99,2,6200
上海,97,1,2800
上海,29,1,4130
上海,38.08,2,4030
上海,15.1,1,2600
上海,41,3,4929
上海,44,3,3800
上海,86.83,3,5800
上海,201.72,1,45000
上海,109.81,3,11000
上海,61,3,3100
上海,79.65,3,1500
上海,68.71,2,4600
上海,78,3,5000
上海,70.1,3,4700
上海,35,2,2050
上海,15.4,3,3800
上海,165.54,3,5000
上海,55.56,2,7800
上海,45,1,11800
上海,88.43,2,14500
上海,32,2,2250
上海,90.2,3,5800
上海,35,2,30000
上海,111.72,2,10800
上海,40,2,3050
上海,81.29,3,3900
上海,58,3,3700
上海,36,2,3380
上海,51.42,2,9800
上海,60,2,7500
上海,53.32,3,4600
上海,86.01,2,2500
上海,60,2,7500
上海,41,2,3580
上海,98,2,5800
上海,142,1,9300
上海,41,2,3580
上海,98.5,2,8500
上海,75.72,1,3900
上海,51.95,1,2300
上海,40.74,2,3800
上海,30.34,3,4790
上海,73.89,1,2700
上海,33.8,3,5000
上海,58.5,3,2800
上海,37,3,4646
上海,24,3,4300
上海,266.15,1,35000
上海,34,3,4830
上海,28.32,2,2390
上海,80.6,3,3000
上海,100.76,3,12000
上海,46.28,2,4700
上海,61.8,2,6500
上海,39.35,2,4390
上海,83,1,5000
上海,46.15,1,5230
上海,81.81,3,2400
上海,57,2,3400
上海,74.58,1,3800
上海,57.29,3,4600
上海,73.24,3,7000
上海,55,3,4161
上海,177,3,20000
上海,91,1,10190
上海,52.73,2,6190
上海,68.8,2,6160
上海,36.23,3,3800
上海,33.39,3,4500
上海,130.81,1,8000
上海,43,2,3900
上海,40.74,2,3800
上海,42.6,2,6000
上海,70,2,5500
上海,25,2,4587
上海,59.89,3,5100
上海,50.26,1,4000
上海,58.62,3,4200
上海,43.73,3,5100
上海,23,2,4426
上海,47.1,2,5300
上海,31,2,2870
上海,88.06,3,5500
上海,64.9,3,5400
上海,14,2,2850
上海,79.42,3,13500
上海,73.89,1,2700
上海,32,2,4900
上海,33.8,3,5000
上海,16,2,2550
上海,42,2,4800
上海,40,2,4300
上海,58.5,3,2800
上海,27,2,2080
上海,40,2,3825
上海,23,2,3050
上海,55,2,6000
上海,24,3,4300
上海,266.15,1,35000
上海,80.6,3,3000
上海,100.76,3,12000
上海,55.61,2,5900
上海,97.16,1,11990
上海,59.47,3,6000
上海,45.93,3,6400
上海,53.08,3,1800
上海,96.55,1,5200
上海,65.18,3,8000
上海,131.26,2,9600
上海,75.79,1,4300
上海,68.51,3,5000
上海,60.43,3,5000
上海,140,2,15500
上海,62.65,3,5000
上海,33,2,4360
上海,75.34,1,8100
上海,45,2,6430
上海,57.08,1,5730
上海,30.49,3,4200
上海,51.39,2,8500
上海,58,3,4330
上海,40.83,2,5230
上海,76.29,1,10000
上海,33.66,1,4400
上海,97.75,2,9000
上海,235,3,8900
上海,55.85,3,3600
上海,32.2,2,3530
上海,62.88,1,6730
上海,54.54,2,4000
上海,63.74,3,7900
上海,98,2,3600
上海,80,3,7500
上海,38.9,2,4362
上海,20,2,1700
上海,215,2,72000
上海,52,2,6919
上海,74,3,8900
上海,70.1,3,3800
上海,127.83,2,4000
上海,92,3,5700
上海,53,2,6753
上海,44,3,5000
上海,90.69,2,5800
上海,25,2,1600
上海,57.05,1,7500
上海,65,2,8703.5
上海,56.81,3,5500
上海,83.71,2,7500
上海,53,2,6818.5
上海,16,1,5400
上海,287.95,1,45000
上海,58.07,2,3450
上海,69.55,1,6400
上海,30,2,2400
上海,36,2,5700
上海,115,3,11500
上海,16,2,2900
上海,140.1,2,19800
上海,35,2,5300
上海,95.07,3,7700
上海,41,3,3190
上海,164.15,3,26000
上海,80.93,2,7343
上海,96.4,2,3500
上海,121.52,2,13000
上海,202.93,2,31000
上海,67.09,1,6130
上海,82.73,1,3850
上海,275.69,2,75000
上海,110.04,3,10500
上海,59.94,2,2400
上海,84.74,2,8760
上海,32,3,5560
上海,54.25,3,6230
上海,26.92,2,3590
上海,43.82,1,6700
上海,164.28,3,37500
上海,34.62,3,4060
上海,83,2,5422
上海,48.15,3,3930
上海,33.24,2,5060
上海,112.35,2,3000
上海,73.34,2,5790
上海,227.11,1,25000
上海,56.35,3,3660
上海,142,1,6500
上海,32.35,2,4330
上海,45.81,3,4450
上海,59.87,2,5790
上海,51.59,3,7400
上海,34.38,2,4200
上海,33.32,3,4430
上海,92.93,1,6390
上海,44.36,1,4960
上海,86,3,5000
上海,85.02,1,9000
上海,86.6,3,4600
上海,36.06,3,6260
上海,81,2,6760
上海,60.9,2,6290
上海,41.13,1,5830
上海,58.23,1,2100
上海,30.35,1,6200
上海,41.17,2,5700
上海,56,3,4714
上海,48,3,4380
上海,101.32,1,13900
上海,58.71,2,4455
上海,56.82,1,6500
上海,51.31,1,3560
上海,112.95,2,13000
上海,38.55,3,3000
上海,64.28,2,3900
上海,45.83,1,5200
上海,49.21,1,4300
上海,78.94,2,10960
上海,60.48,2,4200
上海,57,3,3000
上海,36.13,1,4560
上海,125.18,1,10500
上海,61.08,1,4930
上海,34.4,3,4600
上海,59.58,2,4200
上海,69.85,1,4200
上海,73.04,1,10790
上海,110.68,1,7500
上海,74.13,2,2700
上海,30,3,3860
上海,52,1,2600
上海,64.41,1,5267
上海,70.68,2,7930
上海,85.97,3,2700
上海,25.78,2,3690
上海,30.72,2,4800
上海,37.87,2,4590
上海,54.73,3,6890
上海,233.72,1,29000
上海,86.57,1,5900
上海,35.88,2,4000
上海,86.48,2,7200
上海,67.45,3,4500
上海,42.26,3,4730
上海,88.33,3,10800
上海,76.65,2,7390
上海,88,1,5000
上海,33.01,3,6190
上海,117.45,3,5800
上海,36,3,4930
上海,50.13,2,3860
上海,94.02,2,6500
上海,60.1,3,7000
上海,38.5,1,4290
上海,48.48,2,6830
上海,60.78,3,5460
上海,42.11,1,1900
上海,45.82,3,5160
上海,86.08,2,4500
上海,92.6,2,7200
上海,101.15,3,6800
上海,52.26,3,6200
上海,40.4,1,5700
上海,36,1,4229
上海,61.83,2,4500
上海,44.78,2,4300
上海,30.64,1,4200
上海,86,2,5000
上海,66.92,2,8000
上海,91.78,3,3000
上海,48.51,1,3500
上海,35.54,1,3630
上海,50.94,3,4700
上海,43.13,1,5000
上海,41.99,1,5000
上海,47.57,1,4400
上海,49.51,1,4230
上海,42.63,2,3600
上海,40.55,1,3900
上海,54,2,4811
上海,56.17,3,6130
上海,72,2,8500
上海,71.93,2,9100
上海,41.64,2,4230
上海,82.66,3,4000
上海,92.92,1,5500
上海,124.75,1,10800
上海,124.9,1,7900
上海,48.17,1,7500
上海,81.19,2,4000
上海,35.32,3,5290
上海,64.58,2,5100
上海,45.88,1,5230
上海,33,3,5300
上海,42.02,1,3160
上海,53.27,1,2900
上海,96,1,19000
上海,89.75,2,3700
上海,119.93,1,7200
上海,91.39,3,3200
上海,75.87,1,5200
上海,43.92,1,4889
上海,86.63,2,9800
上海,58,2,4200
上海,101.54,1,9400
上海,49.98,3,4460
上海,92.95,3,9700
上海,37.05,3,4800
上海,27,3,4018
上海,72.39,1,3500
上海,87.46,2,7030
上海,76.59,2,5030
上海,50.39,2,4600
上海,110.28,2,6200
上海,129,3,5500
上海,62.64,3,3800
上海,89.81,3,7300
上海,77.96,2,4000
上海,68.76,3,8690
上海,65.09,1,7390
上海,57.32,2,7500
上海,35,3,4142
上海,64,2,4790
上海,133,2,11800
上海,36.65,3,4030
上海,52.54,2,5260
上海,86.38,1,5800
上海,77.35,2,5890
上海,77.33,1,6300
上海,115.64,2,10760
上海,75.78,1,7400
上海,51,3,5560
上海,127.57,2,24000
上海,53.56,2,4800
上海,39,3,5930
上海,105.47,1,11130
上海,91,1,3500
上海,29.59,2,3590
上海,37,3,4790
上海,51.42,2,4230
上海,59.92,1,3730
上海,59.9,1,4908
上海,37,3,6700
上海,58.97,2,6500
上海,90.53,2,4000
上海,27.73,3,5000
上海,52.99,2,4460
上海,40.5,3,4500
上海,65,2,2800
上海,57.34,2,5030
上海,41.43,3,4660
上海,70.76,2,13000
上海,36,2,5130
上海,57.01,2,7200
上海,53,2,6000
上海,54,1,4355
上海,32.32,1,4390
上海,173,1,22500
上海,38.75,2,5000
上海,87.56,3,7500
上海,78.94,2,2700
上海,47.56,1,3500
上海,94.2,2,6600
上海,235.48,2,60000
上海,64,3,5000
上海,63.04,1,6360
上海,34.42,2,4300
上海,31.96,3,5690
上海,102.68,3,7090
上海,130.63,1,4000
上海,47.44,3,4500
上海,30,2,3600
上海,75.99,1,7500
上海,80,1,4800
上海,45.21,2,6330
上海,71,2,9326.5
上海,46,2,6300
上海,56,3,4700
上海,71.5,2,2100
上海,131.12,3,11500
上海,116.24,1,7000
上海,46,2,6500
上海,47.02,1,4490
上海,100,2,7500
上海,62,1,7230
上海,16.7,1,6000
上海,98.97,2,5300
上海,49.6,2,5000
上海,60.8,3,4900
上海,40,3,4290
上海,88.55,2,3400
上海,40.52,3,1800
上海,91.99,1,3700
上海,50.77,3,4330
上海,47.26,1,2600
上海,55.73,3,5890
上海,85.7,1,6430
上海,46,2,6600
上海,42,1,4500
上海,43.56,2,3200
上海,69.76,3,4300
上海,79,1,10000
上海,20,2,1638
上海,60.8,1,5100
上海,90.14,3,2800
上海,20,2,2388
上海,42.24,3,3500
上海,17,2,2450
上海,86.61,2,13900
上海,135.05,1,6800
上海,56.05,3,4500
上海,31.6,1,4200
上海,82,3,1800
上海,41.8,2,5900
上海,66.42,2,4599
上海,95,3,5000
上海,33,2,4386
上海,119.86,2,13000
上海,41.77,3,5600
上海,18,2,3800
上海,1435.01,2,2795
上海,58.64,3,6200
上海,20,2,2450
上海,20,2,2388
上海,271.78,1,11000
上海,72.79,1,4000
上海,59.02,1,3800
上海,44.84,3,4600
上海,15,2,2150
上海,59.06,3,2450
上海,18,2,2368
上海,63,2,3800
上海,93.13,3,9400
上海,73.86,3,3500
上海,30,3,3700
上海,72.95,3,4800
上海,69.47,3,5530
上海,48.9,1,7060
上海,77.4,1,3800
上海,65,1,7000
上海,93,2,7200
上海,74.05,3,4600
上海,166.68,2,22800
上海,22,2,4630
上海,152.44,3,11000
上海,30,3,4830
上海,42.03,3,5000
上海,125,2,13200
上海,58.07,1,8430
上海,277,1,6800
上海,60.54,3,4200
上海,43.72,1,4500
上海,192.86,1,28000
上海,60.01,3,3630
上海,53.7,3,6060
上海,46.7,2,5960
上海,133.87,2,17500
上海,35.79,2,3760
上海,131.95,3,6200
上海,93.21,2,2000
上海,65.76,3,6830
上海,34.35,2,4360
上海,70.99,2,5400
上海,148.93,1,16000
上海,71.97,3,5800
上海,143.68,2,2700
上海,49.77,3,4700
上海,66.16,2,6800
上海,71.15,2,7200
上海,72.38,3,4200
上海,88,2,6800
上海,25,2,5016
上海,117.96,2,5000
上海,98,3,6500
上海,73.64,2,5700
上海,35,2,5192
上海,149,3,18000
上海,93.6,2,6000
上海,35,2,5192
上海,41,2,4280
上海,91,1,11000
上海,198.61,1,28500
上海,377.41,1,34600
上海,74.73,3,4100
上海,44.39,3,3900
上海,143.37,3,13800
上海,21.1,2,5200
上海,39,2,4280
上海,35,2,3800
上海,34.63,3,4500
上海,157,3,2000
上海,120.13,2,5400
上海,73.6,1,6000
上海,49,2,7050
上海,178.17,3,21000
上海,119.31,2,16000
上海,94.72,3,8000
上海,75.03,1,4800
上海,32,2,3700
上海,78.6,3,4500
上海,142.08,3,19800
上海,32,2,3590
上海,19.9,1,3900
上海,30,2,2950
上海,72.66,3,5200
上海,245.27,3,59000
上海,28,2,4100
